Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
New Delhi,PM2.5 - Principal,1/9/2020 12:00,2020,1,9,12,112.3,180,Unhealthy,112,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2020 13:00,2020,1,9,13,103.6,176,Unhealthy,95,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2020 14:00,2020,1,9,14,101.8,175,Unhealthy,100,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2020 15:00,2020,1,9,15,97.4,173,Unhealthy,93,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2020 16:00,2020,1,9,16,89.8,169,Unhealthy,75,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2020 17:00,2020,1,9,17,84.3,166,Unhealthy,75,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2020 18:00,2020,1,9,18,80.1,164,Unhealthy,74,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2020 19:00,2020,1,9,19,83.1,165,Unhealthy,88,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2020 20:00,2020,1,9,20,95.9,172,Unhealthy,116,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2020 21:00,2020,1,9,21,113.2,181,Unhealthy,133,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2020 22:00,2020,1,9,22,127.3,188,Unhealthy,141,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/9/2020 23:00,2020,1,9,23,139.7,194,Unhealthy,151,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2020 0:00,2020,1,10,0,139.4,194,Unhealthy,139,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2020 1:00,2020,1,10,1,145.7,198,Unhealthy,152,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2020 2:00,2020,1,10,2,145.3,197,Unhealthy,145,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2020 3:00,2020,1,10,3,144.1,197,Unhealthy,143,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2020 4:00,2020,1,10,4,119,184,Unhealthy,94,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2020 5:00,2020,1,10,5,107.5,178,Unhealthy,96,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2020 6:00,2020,1,10,6,104.5,176,Unhealthy,95,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2020 7:00,2020,1,10,7,104.4,176,Unhealthy,101,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2020 8:00,2020,1,10,8,101.1,175,Unhealthy,96,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2020 9:00,2020,1,10,9,103.7,176,Unhealthy,108,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2020 10:00,2020,1,10,10,119.1,184,Unhealthy,144,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2020 11:00,2020,1,10,11,131.6,190,Unhealthy,152,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2020 12:00,2020,1,10,12,138.6,194,Unhealthy,150,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2020 13:00,2020,1,10,13,147.2,198,Unhealthy,158,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2020 14:00,2020,1,10,14,143,196,Unhealthy,137,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2020 15:00,2020,1,10,15,145.4,197,Unhealthy,149,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2020 16:00,2020,1,10,16,140.8,195,Unhealthy,134,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2020 17:00,2020,1,10,17,120.4,185,Unhealthy,92,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2020 18:00,2020,1,10,18,102.8,175,Unhealthy,85,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2020 19:00,2020,1,10,19,108.4,178,Unhealthy,115,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2020 20:00,2020,1,10,20,134.3,192,Unhealthy,163,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2020 21:00,2020,1,10,21,179.7,230,Very Unhealthy,224,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2020 22:00,2020,1,10,22,206.3,256,Very Unhealthy,233,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/10/2020 23:00,2020,1,10,23,215.6,266,Very Unhealthy,225,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2020 0:00,2020,1,11,0,223.3,273,Very Unhealthy,231,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2020 1:00,2020,1,11,1,221.6,271,Very Unhealthy,220,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2020 2:00,2020,1,11,2,193.8,244,Very Unhealthy,166,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2020 3:00,2020,1,11,3,165.4,216,Very Unhealthy,137,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2020 4:00,2020,1,11,4,152.2,203,Very Unhealthy,139,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2020 5:00,2020,1,11,5,147.1,198,Unhealthy,142,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2020 6:00,2020,1,11,6,160.5,211,Very Unhealthy,174,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2020 7:00,2020,1,11,7,168,218,Very Unhealthy,178,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2020 8:00,2020,1,11,8,170.5,221,Very Unhealthy,174,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2020 9:00,2020,1,11,9,173.1,223,Very Unhealthy,177,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2020 10:00,2020,1,11,10,176.2,226,Very Unhealthy,181,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2020 11:00,2020,1,11,11,160.2,211,Very Unhealthy,137,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2020 12:00,2020,1,11,12,130.1,190,Unhealthy,103,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2020 13:00,2020,1,11,13,99,173,Unhealthy,68,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2020 14:00,2020,1,11,14,90.5,169,Unhealthy,82,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2020 15:00,2020,1,11,15,93.7,171,Unhealthy,97,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2020 16:00,2020,1,11,16,95.8,172,Unhealthy,98,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2020 17:00,2020,1,11,17,101.4,175,Unhealthy,107,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2020 18:00,2020,1,11,18,107.2,178,Unhealthy,113,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2020 19:00,2020,1,11,19,146.6,198,Unhealthy,186,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2020 20:00,2020,1,11,20,157.3,208,Very Unhealthy,168,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2020 21:00,2020,1,11,21,166.6,217,Very Unhealthy,176,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2020 22:00,2020,1,11,22,191.8,242,Very Unhealthy,217,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/11/2020 23:00,2020,1,11,23,233.9,284,Very Unhealthy,276,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2020 0:00,2020,1,12,0,272.4,323,Hazardous,311,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2020 1:00,2020,1,12,1,288.7,339,Hazardous,305,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2020 2:00,2020,1,12,2,275.4,326,Hazardous,262,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2020 3:00,2020,1,12,3,255.2,306,Hazardous,235,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2020 4:00,2020,1,12,4,247.1,297,Very Unhealthy,239,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2020 5:00,2020,1,12,5,243,293,Very Unhealthy,239,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2020 6:00,2020,1,12,6,276,326,Hazardous,313,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2020 7:00,2020,1,12,7,271.8,322,Hazardous,267,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2020 8:00,2020,1,12,8,276.4,327,Hazardous,283,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2020 9:00,2020,1,12,9,258.1,309,Hazardous,224,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2020 10:00,2020,1,12,10,221,271,Very Unhealthy,178,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2020 11:00,2020,1,12,11,186.7,237,Very Unhealthy,158,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2020 12:00,2020,1,12,12,150,200,Unhealthy,114,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2020 13:00,2020,1,12,13,123,186,Unhealthy,96,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2020 14:00,2020,1,12,14,106.9,178,Unhealthy,91,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2020 15:00,2020,1,12,15,93.9,171,Unhealthy,81,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2020 16:00,2020,1,12,16,83.4,165,Unhealthy,73,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2020 17:00,2020,1,12,17,76.7,162,Unhealthy,70,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2020 18:00,2020,1,12,18,84.8,166,Unhealthy,93,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2020 19:00,2020,1,12,19,111.3,180,Unhealthy,138,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2020 20:00,2020,1,12,20,145.6,198,Unhealthy,180,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2020 21:00,2020,1,12,21,181.3,232,Very Unhealthy,217,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2020 22:00,2020,1,12,22,199.6,250,Very Unhealthy,218,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/12/2020 23:00,2020,1,12,23,242.3,292,Very Unhealthy,285,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2020 0:00,2020,1,13,0,273.2,323,Hazardous,304,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2020 1:00,2020,1,13,1,300.6,351,Hazardous,328,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2020 2:00,2020,1,13,2,303.8,354,Hazardous,307,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2020 3:00,2020,1,13,3,304.4,354,Hazardous,305,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2020 4:00,2020,1,13,4,293.7,344,Hazardous,283,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2020 5:00,2020,1,13,5,292.9,343,Hazardous,292,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2020 6:00,2020,1,13,6,293.9,344,Hazardous,295,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2020 7:00,2020,1,13,7,287.7,338,Hazardous,280,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2020 8:00,2020,1,13,8,275.2,325,Hazardous,248,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2020 9:00,2020,1,13,9,262.2,313,Hazardous,236,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2020 10:00,2020,1,13,10,244.2,294,Very Unhealthy,213,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2020 11:00,2020,1,13,11,209,259,Very Unhealthy,178,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2020 12:00,2020,1,13,12,185.3,235,Very Unhealthy,165,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2020 13:00,2020,1,13,13,181.2,231,Very Unhealthy,173,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2020 14:00,2020,1,13,14,158.9,209,Very Unhealthy,139,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2020 15:00,2020,1,13,15,146.9,198,Unhealthy,135,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2020 16:00,2020,1,13,16,136.9,193,Unhealthy,127,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2020 17:00,2020,1,13,17,135.9,193,Unhealthy,135,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2020 18:00,2020,1,13,18,134.4,192,Unhealthy,133,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2020 19:00,2020,1,13,19,163.5,214,Very Unhealthy,194,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2020 20:00,2020,1,13,20,180.6,231,Very Unhealthy,202,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2020 21:00,2020,1,13,21,175.6,226,Very Unhealthy,174,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2020 22:00,2020,1,13,22,157.7,208,Very Unhealthy,130,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/13/2020 23:00,2020,1,13,23,154.4,205,Very Unhealthy,149,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2020 0:00,2020,1,14,0,158.3,209,Very Unhealthy,165,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2020 1:00,2020,1,14,1,153.7,204,Very Unhealthy,146,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2020 2:00,2020,1,14,2,146.4,198,Unhealthy,134,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2020 3:00,2020,1,14,3,132.6,191,Unhealthy,116,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2020 4:00,2020,1,14,4,112.2,180,Unhealthy,95,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2020 5:00,2020,1,14,5,101.6,175,Unhealthy,91,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2020 6:00,2020,1,14,6,90.3,169,Unhealthy,79,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2020 7:00,2020,1,14,7,85.1,166,Unhealthy,80,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2020 8:00,2020,1,14,8,91.5,170,Unhealthy,98,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2020 9:00,2020,1,14,9,117.7,183,Unhealthy,144,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2020 10:00,2020,1,14,10,127.3,188,Unhealthy,137,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2020 11:00,2020,1,14,11,132.1,191,Unhealthy,137,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2020 12:00,2020,1,14,12,138.3,194,Unhealthy,147,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2020 13:00,2020,1,14,13,173.3,224,Very Unhealthy,207,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2020 14:00,2020,1,14,14,161.6,212,Very Unhealthy,150,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2020 15:00,2020,1,14,15,138.8,194,Unhealthy,116,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2020 16:00,2020,1,14,16,108.9,179,Unhealthy,79,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2020 17:00,2020,1,14,17,90.9,169,Unhealthy,73,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2020 18:00,2020,1,14,18,83.9,166,Unhealthy,77,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2020 19:00,2020,1,14,19,85.9,167,Unhealthy,88,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2020 20:00,2020,1,14,20,98.4,173,Unhealthy,111,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2020 21:00,2020,1,14,21,104.2,176,Unhealthy,110,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2020 22:00,2020,1,14,22,100.6,174,Unhealthy,97,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/14/2020 23:00,2020,1,14,23,99.3,174,Unhealthy,98,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2020 0:00,2020,1,15,0,104.6,176,Unhealthy,110,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2020 1:00,2020,1,15,1,104.8,176,Unhealthy,105,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2020 2:00,2020,1,15,2,96.3,172,Unhealthy,84,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2020 3:00,2020,1,15,3,89.5,169,Unhealthy,76,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2020 4:00,2020,1,15,4,89,168,Unhealthy,88,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2020 5:00,2020,1,15,5,86.5,167,Unhealthy,80,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2020 6:00,2020,1,15,6,76.4,162,Unhealthy,65,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2020 7:00,2020,1,15,7,68.1,158,Unhealthy,60,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2020 8:00,2020,1,15,8,78.1,163,Unhealthy,90,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2020 9:00,2020,1,15,9,80.8,164,Unhealthy,84,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2020 10:00,2020,1,15,10,101.6,175,Unhealthy,122,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2020 11:00,2020,1,15,11,108.8,179,Unhealthy,116,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2020 12:00,2020,1,15,12,109.9,179,Unhealthy,111,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2020 13:00,2020,1,15,13,116.4,182,Unhealthy,123,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2020 14:00,2020,1,15,14,124.2,186,Unhealthy,132,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2020 15:00,2020,1,15,15,137.6,193,Unhealthy,151,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2020 16:00,2020,1,15,16,122.3,185,Unhealthy,107,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2020 17:00,2020,1,15,17,107.1,178,Unhealthy,92,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2020 18:00,2020,1,15,18,101.5,175,Unhealthy,96,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2020 19:00,2020,1,15,19,108.9,179,Unhealthy,116,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2020 20:00,2020,1,15,20,117.8,183,Unhealthy,129,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2020 21:00,2020,1,15,21,147.3,198,Unhealthy,178,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2020 22:00,2020,1,15,22,161.6,212,Very Unhealthy,177,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/15/2020 23:00,2020,1,15,23,158.9,209,Very Unhealthy,156,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2020 0:00,2020,1,16,0,157,207,Very Unhealthy,155,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2020 1:00,2020,1,16,1,154.1,205,Very Unhealthy,151,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2020 2:00,2020,1,16,2,142.4,196,Unhealthy,130,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2020 3:00,2020,1,16,3,134,192,Unhealthy,125,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2020 4:00,2020,1,16,4,125.3,187,Unhealthy,116,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2020 5:00,2020,1,16,5,125.1,187,Unhealthy,124,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2020 6:00,2020,1,16,6,130.6,190,Unhealthy,135,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2020 7:00,2020,1,16,7,143.4,196,Unhealthy,167,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2020 8:00,2020,1,16,8,148.2,199,Unhealthy,157,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2020 9:00,2020,1,16,9,150.7,201,Very Unhealthy,156,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2020 10:00,2020,1,16,10,146.5,198,Unhealthy,140,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2020 11:00,2020,1,16,11,136.6,193,Unhealthy,115,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2020 12:00,2020,1,16,12,130,189,Unhealthy,116,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2020 13:00,2020,1,16,13,130.2,190,Unhealthy,131,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2020 14:00,2020,1,16,14,138.3,194,Unhealthy,156,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2020 15:00,2020,1,16,15,141.4,195,Unhealthy,148,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2020 16:00,2020,1,16,16,150.5,201,Very Unhealthy,169,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2020 17:00,2020,1,16,17,161.6,212,Very Unhealthy,179,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2020 18:00,2020,1,16,18,168.4,219,Very Unhealthy,180,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2020 19:00,2020,1,16,19,174.2,224,Very Unhealthy,183,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2020 20:00,2020,1,16,20,190.3,240,Very Unhealthy,207,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2020 21:00,2020,1,16,21,204,254,Very Unhealthy,218,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2020 22:00,2020,1,16,22,217.7,268,Very Unhealthy,230,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/16/2020 23:00,2020,1,16,23,203.8,254,Very Unhealthy,190,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2020 0:00,2020,1,17,0,183.6,234,Very Unhealthy,157,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2020 1:00,2020,1,17,1,145.2,197,Unhealthy,110,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2020 2:00,2020,1,17,2,109,179,Unhealthy,73,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2020 3:00,2020,1,17,3,88.5,168,Unhealthy,68,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2020 4:00,2020,1,17,4,78.2,163,Unhealthy,68,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2020 5:00,2020,1,17,5,93.6,171,Unhealthy,109,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2020 6:00,2020,1,17,6,102.3,175,Unhealthy,111,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2020 7:00,2020,1,17,7,109.6,179,Unhealthy,117,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2020 8:00,2020,1,17,8,112.8,181,Unhealthy,116,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2020 9:00,2020,1,17,9,110.3,179,Unhealthy,108,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2020 10:00,2020,1,17,10,113.6,181,Unhealthy,117,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2020 11:00,2020,1,17,11,128.3,189,Unhealthy,143,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2020 12:00,2020,1,17,12,138.6,194,Unhealthy,149,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2020 13:00,2020,1,17,13,134.3,192,Unhealthy,130,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2020 14:00,2020,1,17,14,110.6,179,Unhealthy,87,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2020 15:00,2020,1,17,15,92.8,170,Unhealthy,75,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2020 16:00,2020,1,17,16,80.9,164,Unhealthy,69,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2020 17:00,2020,1,17,17,76.4,162,Unhealthy,72,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2020 18:00,2020,1,17,18,84.2,166,Unhealthy,92,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2020 19:00,2020,1,17,19,95.6,172,Unhealthy,107,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2020 20:00,2020,1,17,20,108.8,179,Unhealthy,122,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2020 21:00,2020,1,17,21,127.9,188,Unhealthy,147,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,1/17/2020 22:00,2020,1,17,22,149.4,199,Unhealthy,171,UG/M3,1 Hr,Valid
